"State","Year","CarbonIntensity","EnergyIntensity","Population","PercentUrban","Ideology_House","Ideology_Senate","Ideology","IdeologyLag1","IdeologyLag2","Ideology_Quintile","Ideology_Quintile_Lag1","Ideology_Quintile_Lag2","Polarization_House","Polarization_Senate","Polarization","PolarizationLag1","PolarizationLag2","Binary_Ideology","Binary_Ideology_Lag1","Binary_Ideology_Lag2","Dems","DemsLag1","DemsLag2","Reps","RepsLag1","RepsLag2","HouseMajority","HouseMajorityLag1","HouseMajorityLag2","SenateMajority","SenateMajorityLag1","SenateMajorityLag2","GDPPerCapita","EmissionsPerCapita","Region"
"ME",2012,38,7.48,1328,NA,0.386,0.312,0.349,0.312,-0.6925,3,3,3,1.798,1.601,1.6995,1.6855,1.5935,0,0,0,-0.9945,-0.996,-0.9475,0.705,0.6895,0.646,1,1,0,1,1,0,40.4214608433735,0.0117469879518072,"Northeast"
"ME",2013,37.6,7.78,1329,NA,-0.827,-0.681,-0.754,0.349,0.312,1,1,1,1.848,1.701,1.7745,1.6995,1.6855,0,0,0,-1.0315,-0.9945,-0.996,0.743,0.705,0.6895,0,1,1,0,1,1,40.9857787810384,0.0123401053423627,"Northeast"
"ME",2014,38.3,7.68,1331,NA,-0.827,-0.681,-0.754,-0.754,0.349,1,1,1,1.848,1.772,1.81,1.7745,1.6995,0,0,0,-1.067,-1.0315,-0.9945,0.743,0.743,0.705,0,0,1,0,0,1,42.3822689706987,0.0123215627347859,"Northeast"
"ME",2015,38.2,7.8,1329,NA,-0.605,0.423,-0.091,-0.754,-0.754,2,2,2,1.908,1.781,1.8445,1.81,1.7745,0,0,0,-1.065,-1.067,-1.0315,0.7795,0.743,0.743,0,0,0,1,0,0,43.7406320541761,0.0125658389766742,"Northeast"
"ME",2016,39.4,7.06,1332,NA,-0.589,0.379,-0.105,-0.091,-0.754,2,2,2,1.908,1.781,1.8445,1.8445,1.81,0,0,0,-1.065,-1.065,-1.067,0.7795,0.7795,0.743,0,0,0,1,1,0,45.236036036036,0.0121621621621622,"Northeast"
"ME",2017,38.5,6.82,1336,NA,-0.658,0.275,-0.1915,-0.105,-0.091,2,2,2,1.937,1.706,1.8215,1.8445,1.8445,0,0,0,-1.081,-1.065,-1.065,0.7405,0.7795,0.7795,0,0,0,1,1,1,46.597005988024,0.0115269461077844,"Northeast"
"ME",2018,37.7,6.68,1340,NA,-0.614,0.275,-0.1695,-0.1915,-0.105,2,2,2,1.952,1.706,1.829,1.8215,1.8445,0,0,0,-1.0885,-1.081,-1.065,0.7405,0.7405,0.7795,0,0,0,1,1,1,48.8635074626866,0.011044776119403,"Northeast"
"ME",2019,37.6,6.45,1346,NA,-0.89,-0.867,-0.8785,-0.1695,-0.1915,1,1,1,2.016,1.757,1.8865,1.829,1.8215,0,0,0,-1.1,-1.0885,-1.081,0.7865,0.7405,0.7405,0,0,0,0,1,1,51.0329866270431,0.0106983655274889,"Northeast"
"ME",2020,38.1,6.09,1364,38.6,-0.909,-0.893,-0.901,-0.8785,-0.1695,1,1,1,2.023,1.789,1.906,1.8865,1.829,0,0,0,-1.1055,-1.1,-1.0885,0.8005,0.7865,0.7405,0,0,0,0,0,1,51.8621700879765,0.00989736070381232,"Northeast"
"MI",1998,65.5,7.53,9848,NA,-0.648,0.557,-0.0455,-0.0025,0.4285,2,2,2,1.834,2.176,2.005,1.9875,1.973,0,0,0,-1.258,-1.247,-1.268,0.747,0.7405,0.705,0,0,1,1,1,1,31.7514317627945,0.0194049553208773,"Midwest"
"MI",1999,64.66,7.51,9897,NA,0.34,0.533,0.4365,-0.0455,-0.0025,5,5,5,1.925,2.135,2.03,2.005,1.9875,1,1,1,-1.278,-1.258,-1.247,0.752,0.747,0.7405,1,0,0,1,1,1,34.1833282812974,0.0201050823481863,"Midwest"
"MI",2000,63.22,7.36,9952,NA,0.329,0.54,0.4345,0.4365,-0.0455,5,5,5,1.927,2.124,2.0255,2.03,2.005,1,1,1,-1.278,-1.278,-1.258,0.7475,0.752,0.747,1,1,0,1,1,1,35.3850884244373,0.0195538585209003,"Midwest"
"MI",2001,61.83,7.3,9991,NA,0.382,0.591,0.4865,0.4345,0.4365,5,5,5,1.903,2.1,2.0015,2.0255,2.03,1,1,1,-1.26,-1.278,-1.278,0.7415,0.7475,0.752,1,1,1,1,1,1,35.0200980882794,0.0189730757681914,"Midwest"
"MI",2002,60.3,7.24,10016,NA,0.382,0.635,0.5085,0.4865,0.4345,5,5,5,1.889,2.107,1.998,2.0015,2.0255,1,1,1,-1.253,-1.26,-1.278,0.745,0.7415,0.7475,1,1,1,1,1,1,36.3079872204473,0.0188498402555911,"Midwest"
"MI",2003,61.2,7.22,10041,NA,0.485,0.532,0.5085,0.5085,0.4865,4,4,4,1.962,1.923,1.9425,1.998,2.0015,1,1,1,-1.2265,-1.253,-1.26,0.716,0.745,0.7415,1,1,1,1,1,1,37.2646349965143,0.0186336022308535,"Midwest"
"MI",2004,60.6,7.05,10055,NA,0.494,0.532,0.513,0.5085,0.5085,4,4,4,1.96,1.923,1.9415,1.9425,1.998,1,1,1,-1.2265,-1.2265,-1.253,0.715,0.716,0.745,1,1,1,1,1,1,38.3511785181502,0.0187866732968672,"Midwest"
"MI",2005,60,7.03,10051,NA,0.38,0.532,0.456,0.513,0.5085,4,4,4,1.877,1.923,1.9,1.9415,1.9425,1,1,1,-1.1825,-1.2265,-1.2265,0.7175,0.715,0.716,1,1,1,1,1,1,39.8237886777435,0.0189135409411999,"Midwest"
"MI",2006,60.9,6.77,10036,NA,0.377,0.532,0.4545,0.456,0.513,4,4,4,1.872,1.975,1.9235,1.9,1.9415,1,1,1,-1.206,-1.1825,-1.2265,0.7175,0.7175,0.715,1,1,1,1,1,1,40.0427461139896,0.0178656835392587,"Midwest"
"MI",2007,60.6,6.76,10001,NA,-0.557,0.528,-0.0145,0.4545,0.456,3,3,3,1.789,1.898,1.8435,1.9235,1.9,0,0,0,-1.114,-1.206,-1.1825,0.7295,0.7175,0.7175,0,1,1,1,1,1,40.9574442555744,0.0181981801819818,"Midwest"
"MI",2008,59.9,6.93,9947,NA,-0.557,0.528,-0.0145,-0.0145,0.4545,3,3,3,1.789,1.898,1.8435,1.8435,1.9235,0,0,0,-1.114,-1.114,-1.206,0.7295,0.7295,0.7175,0,0,1,1,1,1,39.2501156127476,0.0176435106062129,"Midwest"
"MI",2009,61.3,7.02,9902,NA,-0.663,0.528,-0.0675,-0.0145,-0.0145,3,3,3,1.66,1.899,1.7795,1.8435,1.8435,0,0,0,-1.0695,-1.114,-1.114,0.71,0.7295,0.7295,0,0,0,1,1,1,37.2383154918198,0.0166431024035548,"Midwest"
"MI",2010,59.7,6.88,9878,74.6,-0.673,0.528,-0.0725,-0.0675,-0.0145,3,3,3,1.669,1.899,1.784,1.7795,1.8435,1,1,1,-1.0695,-1.0695,-1.114,0.7145,0.71,0.7295,0,0,0,1,1,1,39.4860295606398,0.0169568738611055,"Midwest"
"MI",2011,57.8,6.8,9883,NA,0.583,0.567,0.575,-0.0725,-0.0675,4,4,4,1.749,2.046,1.8975,1.784,1.7795,1,1,1,-1.163,-1.0695,-1.0695,0.7345,0.7145,0.71,1,0,0,1,1,1,40.9344025093595,0.0164423757968228,"Midwest"
"MI",2012,57.7,6.42,9898,NA,0.576,0.567,0.5715,0.575,-0.0725,4,4,4,1.749,2.046,1.8975,1.8975,1.784,1,1,1,-1.163,-1.163,-1.0695,0.7345,0.7345,0.7145,1,1,0,1,1,1,42.7047080218226,0.0157001414427157,"Midwest"
"MI",2013,57.5,6.68,9915,NA,0.449,0.567,0.508,0.5715,0.575,3,3,3,1.75,2.046,1.898,1.8975,1.8975,1,1,1,-1.1635,-1.163,-1.163,0.7345,0.7345,0.7345,1,1,1,1,1,1,44.1023096318709,0.0165405950579929,"Midwest"
"MI",2014,56.3,6.7,9932,NA,0.466,0.567,0.5165,0.508,0.5715,3,3,3,1.752,2.046,1.899,1.898,1.8975,1,1,1,-1.1645,-1.1635,-1.163,0.7345,0.7345,0.7345,1,1,1,1,1,1,45.4866290777286,0.0165122835279903,"Midwest"
